Ticker,1617.T,1617.T,1617.T,1617.T,1617.T,1617.T,1618.T,1618.T,1618.T,1618.T,1618.T,1618.T,1619.T,1619.T,1619.T,1619.T,1619.T,1619.T,1620.T,1620.T,1620.T,1620.T,1620.T,1620.T,1621.T,1621.T,1621.T,1621.T,1621.T,1621.T,1622.T,1622.T,1622.T,1622.T,1622.T,1622.T,1623.T,1623.T,1623.T,1623.T,1623.T,1623.T,1624.T,1624.T,1624.T,1624.T,1624.T,1624.T,1625.T,1625.T,1625.T,1625.T,1625.T,1625.T,1626.T,1626.T,1626.T,1626.T,1626.T,1626.T,1627.T,1627.T,1627.T,1627.T,1627.T,1627.T,1628.T,1628.T,1628.T,1628.T,1628.T,1628.T,1630.T,1630.T,1630.T,1630.T,1630.T,1630.T,1631.T,1631.T,1631.T,1631.T,1631.T,1631.T,1632.T,1632.T,1632.T,1632.T,1632.T,1632.T,1633.T,1633.T,1633.T,1633.T,1633.T,1633.T
2010-01-15,11445.27734375,14860.0,14860.0,14390.0,14390.0,397,7537.6337890625,11910.0,12200.0,11910.0,11940.0,801,7741.54931640625,12220.0,12220.0,11780.0,11780.0,970,8984.724609375,11340.0,11340.0,11250.0,11250.0,221,8214.9697265625,11050.0,11050.0,10760.0,10760.0,437,9167.8125,13530.0,13590.0,13460.0,13460.0,72,13738.2041015625,22700.0,22800.0,22600.0,22800.0,49,13369.9296875,17580.0,17580.0,17430.0,17480.0,1366,9526.3466796875,11000.0,11100.0,10760.0,10760.0,1542,7318.294921875,9080.0,9190.0,8800.0,8800.0,5386,9423.015625,11490.0,11530.0,11270.0,11270.0,120,7947.263671875,10440.0,10440.0,10430.0,10430.0,140,7395.33056640625,9036.2998046875,9036.2998046875,9036.2998046875,9036.2998046875,0,5201.69287109375,8840.0,8870.0,8600.0,8600.0,3738,6197.18359375,9100.0,9100.0,9050.0,9050.0,26,14299.1240234375,17200.0,17200.0,16470.0,16470.0,252
2010-01-18,11375.95703125,14770.0,14820.0,14750.0,14820.0,247,7442.701171875,11760.0,12200.0,11730.0,11940.0,863,7690.86865234375,12140.0,12140.0,12120.0,12120.0,190,8893.4541015625,11224.7998046875,11224.7998046875,11224.7998046875,11224.7998046875,0,8155.494140625,10970.0,11050.0,10760.0,10760.0,368,9147.4833984375,13500.0,13530.0,13400.0,13460.0,257,13617.1630859375,22500.0,22630.0,22450.0,22630.0,60,13255.8505859375,17430.0,17430.0,17180.0,17180.0,831,9457.0634765625,10920.0,10920.0,10700.0,10700.0,2829,7277.99755859375,9030.0,9030.0,9000.0,9000.0,17,9480.4248046875,11560.0,11580.0,11450.0,11450.0,347,7916.8154296875,10400.0,10440.0,10370.0,10440.0,144,7357.43798828125,8990.0,8990.0,8950.0,8950.0,127,5131.0810546875,8720.0,8840.0,8700.0,8740.0,2504,6102.93115234375,8961.599609375,8961.599609375,8961.599609375,8961.599609375,0,14157.794921875,17030.0,17140.0,17010.0,17100.0,99
2010-01-19,11375.95703125,14770.0,14780.0,14760.0,14780.0,102,7493.3330078125,11840.0,11920.0,11770.0,11770.0,145,7652.85986328125,12080.0,12170.0,12080.0,12170.0,204,8842.1103515625,11160.0,11220.0,11160.0,11220.0,393,8192.6669921875,11020.0,11020.0,10980.0,10980.0,14,9011.96484375,13300.0,13390.0,13300.0,13370.0,23,13641.3720703125,22540.0,22680.0,22540.0,22600.0,26,13130.1376953125,17264.69921875,17264.69921875,17264.69921875,17264.69921875,0,9344.4794921875,10790.0,10790.0,10790.0,10790.0,1,7259.29833984375,9006.7998046875,9006.7998046875,9006.7998046875,9006.7998046875,0,9455.8232421875,11530.0,11560.0,11500.0,11500.0,35,7901.58984375,10380.0,10420.0,10380.0,10420.0,275,7347.04345703125,8977.2998046875,8977.2998046875,8977.2998046875,8977.2998046875,0,5054.5859375,8590.0,8750.0,8560.0,8750.0,363,5945.208984375,8730.0,8910.0,8730.0,8910.0,25,14157.794921875,17030.0,17380.0,17030.0,17260.0,66
2010-01-20,11229.6181640625,14580.0,14730.0,14520.0,14730.0,241,7531.306640625,11900.0,12000.0,11900.0,11990.0,36,7640.18701171875,12060.0,12210.0,12060.0,12210.0,376,8794.572265625,11100.0,11240.0,11090.0,11230.0,905,8274.4443359375,11130.0,11160.0,10980.0,10980.0,414,8950.9814453125,13210.0,13250.0,13210.0,13250.0,14,13484.9248046875,22281.5,22281.5,22281.5,22281.5,0,13027.6962890625,17130.0,17130.0,17130.0,17130.0,83,9301.1806640625,10740.0,10820.0,10740.0,10810.0,38,7274.9345703125,9026.2001953125,9026.2001953125,9026.2001953125,9026.2001953125,0,9488.6259765625,11570.0,11620.0,11570.0,11600.0,166,7848.3046875,10310.0,10360.0,10300.0,10350.0,420,7308.33251953125,8930.0,8970.0,8930.0,8970.0,301,5036.93310546875,8560.0,8750.0,8490.0,8750.0,704,5945.208984375,8730.0,8730.0,8730.0,8730.0,10,14008.154296875,16850.0,17070.0,16850.0,17070.0,57
2010-01-21,11314.3408203125,14690.0,14690.0,14280.0,14280.0,1578,7581.9365234375,11980.0,12000.0,11730.0,11990.0,746,7716.208984375,12180.0,12180.0,11760.0,11760.0,1643,8873.8017578125,11200.0,11200.0,10850.0,10850.0,1019,8296.7490234375,11160.0,11160.0,11100.0,11100.0,84,9133.931640625,13480.0,13480.0,13210.0,13210.0,90,13247.9873046875,21890.0,22050.0,21890.0,22050.0,37,13111.3544921875,17240.0,17240.0,16730.0,16730.0,2170,9405.1025390625,10860.0,10910.0,10550.0,10550.0,1974,7348.68115234375,9117.7001953125,9117.7001953125,9117.7001953125,9117.7001953125,0,9537.8310546875,11630.0,11630.0,11550.0,11550.0,1902,7893.97802734375,10370.0,10370.0,10040.0,10040.0,937,7331.330078125,8958.099609375,8958.099609375,8958.099609375,8958.099609375,0,5119.3134765625,8700.0,8710.0,8540.0,8540.0,1838,6021.34619140625,8841.7998046875,8841.7998046875,8841.7998046875,8841.7998046875,0,14224.3017578125,17110.0,17110.0,16530.0,16530.0,164
2010-01-22,11175.703125,14510.0,14510.0,14450.0,14490.0,134,7366.7568359375,11640.0,11690.0,11540.0,11690.0,436,7566.00244140625,11942.900390625,11942.900390625,11942.900390625,11942.900390625,0,8731.1875,11020.0,11020.0,10880.0,10880.0,80,8177.7978515625,11000.0,11000.0,11000.0,11000.0,8,8896.7734375,13130.0,13200.0,13080.0,13200.0,278,13163.255859375,21750.0,21750.0,21740.0,21740.0,44,12860.3818359375,16910.0,16910.0,16910.0,16910.0,83,9318.5009765625,10760.0,10760.0,10670.0,10670.0,49,7269.9365234375,9020.0,9050.0,8940.0,9050.0,132,9480.4248046875,11560.0,11560.0,11450.0,11540.0,7,7820.97607421875,10274.099609375,10274.099609375,10274.099609375,10274.099609375,0,7161.02001953125,8750.0,8760.0,8750.0,8760.0,51,5072.23876953125,8620.0,8660.0,8500.0,8620.0,1180,5938.39892578125,8720.0,8750.0,8580.0,8580.0,9,13891.765625,16710.0,16710.0,16570.0,16710.0,158
2010-01-25,11067.875,14370.0,14410.0,14330.0,14390.0,422,7347.77099609375,11610.0,11620.0,11480.0,11500.0,1124,7483.32861328125,11812.400390625,11812.400390625,11812.400390625,11812.400390625,0,8612.3427734375,10870.0,10870.0,10870.0,10870.0,3,8185.23291015625,11010.0,11070.0,10950.0,10950.0,217,8788.359375,12970.0,12970.0,12800.0,12800.0,228,13254.0390625,21900.0,21900.0,21490.0,21490.0,72,12738.6982421875,16750.0,16910.0,16640.0,16910.0,316,9301.1806640625,10740.0,10760.0,10650.0,10760.0,123,7253.818359375,9000.0,9000.0,9000.0,9000.0,102,9439.4208984375,11510.0,11640.0,11400.0,11400.0,158,7802.62939453125,10250.0,10320.0,10250.0,10320.0,137,7210.125,8810.0,8810.0,8680.0,8680.0,157,5066.35498046875,8610.0,8620.0,8530.0,8570.0,2201,5911.158203125,8680.0,8690.0,8580.0,8580.0,45,13692.2412109375,16470.0,16520.0,16470.0,16520.0,39
2010-01-26,11021.6611328125,14310.0,14420.0,14310.0,14390.0,90,7278.15283203125,11500.0,11720.0,11500.0,11720.0,115,7412.1220703125,11700.0,11880.0,11700.0,11880.0,182,8517.267578125,10750.0,10910.0,10750.0,10870.0,26,8125.75732421875,10930.0,11070.0,10930.0,10950.0,803,8557.978515625,12630.0,12930.0,12630.0,12930.0,319,12890.9130859375,21300.0,21920.0,21300.0,21920.0,18,12457.306640625,16380.0,16750.0,16380.0,16750.0,100,9058.689453125,10460.0,10750.0,10460.0,10750.0,335,7173.21923828125,8900.0,8960.0,8880.0,8960.0,17,9316.404296875,11360.0,11490.0,11350.0,11460.0,23,7756.95703125,10190.0,10220.0,10190.0,10220.0,201,7111.91796875,8690.0,8740.0,8690.0,8740.0,263,4925.1318359375,8370.0,8570.0,8360.0,8560.0,3808,5911.158203125,8680.0,8680.0,8680.0,8680.0,6,13509.3466796875,16250.0,16500.0,16140.0,16490.0,51
2010-01-27,11129.4921875,14450.0,14450.0,14380.0,14380.0,90,7214.86474609375,11400.0,11500.0,11400.0,11500.0,160,7304.42529296875,11530.0,11590.0,11460.0,11580.0,118,8525.189453125,10760.0,10760.0,10760.0,10760.0,10,8214.9697265625,11050.0,11100.0,11050.0,11070.0,128,8300.4951171875,12250.0,12600.0,12250.0,12600.0,306,12685.142578125,20960.0,21200.0,20950.0,21200.0,13,12297.5966796875,16170.0,16200.0,16170.0,16200.0,87,8920.125,10300.0,10470.0,10300.0,10440.0,24,7140.98046875,8860.0,9050.0,8860.0,9050.0,20,9308.2041015625,11350.0,11450.0,11340.0,11350.0,35,7680.8330078125,10090.0,10090.0,10090.0,10090.0,5,7107.087890625,8684.099609375,8684.099609375,8684.099609375,8684.099609375,0,4925.1318359375,8370.0,8410.0,8360.0,8370.0,3995,5740.90673828125,8430.0,8500.0,8400.0,8500.0,12,13384.6435546875,16100.0,16440.0,16100.0,16440.0,80
2010-01-28,11121.7890625,14440.0,14440.0,14360.0,14360.0,153,7303.4677734375,11540.0,11540.0,11310.0,11390.0,683,7399.4521484375,11680.0,11710.0,11620.0,11630.0,514,8517.267578125,10750.0,10750.0,10700.0,10700.0,390,8237.2724609375,11080.0,11080.0,10980.0,11000.0,172,8280.166015625,12220.0,12600.0,12170.0,12600.0,278,12600.4150390625,20820.0,21390.0,20820.0,21140.0,169,12381.2529296875,16280.0,16320.0,16240.0,16240.0,508,9153.9541015625,10570.0,10580.0,10410.0,10410.0,104,7173.2998046875,8900.099609375,8900.099609375,8900.099609375,8900.099609375,0,9250.7939453125,11280.0,11300.0,11230.0,11300.0,373,7711.2822265625,10130.0,10130.0,10130.0,10130.0,136,7144.65185546875,8730.0,8730.0,8730.0,8730.0,126,4901.59521484375,8330.0,8420.0,8330.0,8370.0,782,5728.78466796875,8412.2001953125,8412.2001953125,8412.2001953125,8412.2001953125,0,13625.734375,16390.0,16390.0,16120.0,16200.0,77
2010-01-29,11075.5751953125,14380.0,14400.0,14340.0,14400.0,98,7214.86474609375,11400.0,11520.0,11400.0,11490.0,809,7317.0947265625,11550.0,11570.0,11550.0,11570.0,95,8382.572265625,10580.0,10680.0,10580.0,10640.0,423,8066.28271484375,10850.0,10980.0,10850.0,10960.0,337,8185.30419921875,12080.0,12190.0,11950.0,12190.0,43,12467.26953125,20600.0,20990.0,20510.0,20990.0,39,12175.9150390625,16010.0,16160.0,16010.0,16160.0,286,8972.0859375,10360.0,10410.0,10330.0,10410.0,89,7044.263671875,8740.0,8740.0,8740.0,8740.0,0,9209.791015625,11230.0,11320.0,11230.0,11320.0,150,7589.48583984375,9970.0,10050.0,9970.0,10050.0,170,7128.28564453125,8710.0,8710.0,8690.0,8690.0,255,4895.7109375,8320.0,8360.0,8300.0,8360.0,113,5672.80615234375,8330.0,8580.0,8330.0,8500.0,64,13259.943359375,15950.0,16150.0,15950.0,16150.0,119
2010-02-01,11245.0234375,14600.0,14600.0,14490.0,14510.0,354,7094.6162109375,11210.0,11260.0,11140.0,11260.0,3428,7215.73291015625,11390.0,11410.0,11350.0,11350.0,96,8319.1904296875,10500.0,10470.0,10470.0,10470.0,121,8192.6669921875,11020.0,11010.0,10820.0,10820.0,379,8198.8544921875,12100.0,11860.0,11730.0,11840.0,279,12618.5703125,20850.0,20490.0,20310.0,20490.0,69,12031.416015625,15820.0,15960.0,15680.0,15960.0,660,8954.767578125,10340.0,10290.0,10290.0,10290.0,185,7119.703125,8833.599609375,8833.599609375,8833.599609375,8833.599609375,0,9127.779296875,11130.0,11180.0,11030.0,11180.0,220,7520.974609375,9880.0,9930.0,9930.0,9930.0,3,7120.10009765625,8700.0,8700.0,8640.0,8650.0,1173,4913.36376953125,8350.0,8350.0,8270.0,8310.0,505,5584.2744140625,8200.0,8300.0,8240.0,8300.0,15,12927.4033203125,15550.0,15800.0,15490.0,15800.0,98
2010-02-02,11237.3193359375,14590.0,14730.0,14540.0,14730.0,156,7341.44091796875,11600.0,11600.0,11420.0,11440.0,311,7323.4296875,11560.0,11560.0,11560.0,11560.0,94,8430.1123046875,10640.0,10640.0,10580.0,10600.0,418,8162.92919921875,10980.0,10980.0,10920.0,10960.0,147,8293.7177734375,12240.0,12300.0,12100.0,12100.0,357,12685.142578125,20960.0,21090.0,20670.0,20980.0,154,12229.150390625,16080.0,16220.0,15980.0,16220.0,692,9110.65234375,10520.0,10520.0,10440.0,10440.0,57,7181.279296875,8910.0,8910.0,8870.0,8870.0,9,9160.5849609375,11170.0,11170.0,11050.0,11050.0,86,7581.87255859375,9960.0,9980.0,9960.0,9980.0,138,7144.65185546875,8730.0,8850.0,8720.0,8850.0,643,4931.0166015625,8380.0,8440.0,8360.0,8410.0,221,5720.47607421875,8400.0,8490.0,8330.0,8490.0,7,13126.9287109375,15790.0,15860.0,15710.0,15710.0,151
2010-02-03,11283.533203125,14650.0,14650.0,14620.0,14620.0,27,7594.59521484375,12000.0,12050.0,11790.0,11790.0,551,7443.79931640625,11750.0,11800.0,11750.0,11800.0,125,8564.8056640625,10810.0,10820.0,10680.0,10680.0,3,8252.142578125,11100.0,11110.0,11010.0,11040.0,246,8192.080078125,12090.0,12260.0,12070.0,12260.0,71,12709.353515625,21000.0,21260.0,21000.0,21140.0,166,12404.0712890625,16310.0,16390.0,16280.0,16280.0,534,9179.9365234375,10600.0,10600.0,10600.0,10600.0,15,7197.4794921875,8930.099609375,8930.099609375,8930.099609375,8930.099609375,0,9226.19140625,11250.0,11360.0,11190.0,11190.0,721,7665.6083984375,10070.0,10110.0,10070.0,10110.0,65,7234.67724609375,8840.0,8850.0,8840.0,8850.0,373,4954.552734375,8420.0,8420.0,8340.0,8400.0,1016,5672.80615234375,8330.0,8360.0,8360.0,8360.0,112,13101.9873046875,15760.0,15770.0,15720.0,15750.0,8
2010-02-04,11322.041015625,14700.0,14700.0,14700.0,14700.0,16,7569.279296875,11960.0,12020.0,11790.0,12020.0,398,7443.79931640625,11750.0,11750.0,11740.0,11740.0,155,8580.6513671875,10830.0,10830.0,10830.0,10830.0,1,8222.404296875,11060.0,11110.0,11060.0,11110.0,10,8002.35302734375,11810.0,12040.0,11700.0,12040.0,620,12479.375,20620.0,21000.0,20620.0,21000.0,145,12282.3876953125,16150.0,16400.0,16130.0,16380.0,207,9032.7099609375,10430.0,10430.0,10430.0,10430.0,25,7185.5498046875,8915.2998046875,8915.2998046875,8915.2998046875,8915.2998046875,0,9382.0126953125,11440.0,11450.0,11280.0,11280.0,45,7665.6083984375,10070.0,10150.0,10070.0,10150.0,145,7275.59765625,8890.0,8950.0,8890.0,8950.0,173,4825.1005859375,8200.0,8440.0,8200.0,8440.0,466,5604.705078125,8230.0,8380.0,8230.0,8380.0,25,13085.361328125,15740.0,15750.0,15710.0,15750.0,11
2010-02-05,11183.40625,14520.0,14520.0,14400.0,14400.0,578,7480.67724609375,11820.0,11840.0,11650.0,11690.0,632,7329.76611328125,11570.0,11570.0,11520.0,11520.0,186,8398.4208984375,10600.0,10600.0,10530.0,10530.0,181,8073.716796875,10860.0,10910.0,10860.0,10880.0,254,7941.37060546875,11720.0,11880.0,11640.0,11880.0,290,12164.6650390625,20100.0,20770.0,20000.0,20770.0,30,11947.7578125,15710.0,15730.0,15680.0,15680.0,355,8798.880859375,10160.0,10200.0,10130.0,10130.0,139,7044.263671875,8740.0,8900.0,8740.0,8900.0,2,9291.8017578125,11330.0,11390.0,11270.0,11350.0,24,7566.6494140625,9940.0,9960.0,9920.0,9930.0,299,7234.67724609375,8840.0,8840.0,8820.0,8820.0,8,4772.1416015625,8110.0,8120.0,7900.0,7900.0,1786,5448.07275390625,8000.0,8370.0,8010.0,8370.0,34,12752.82421875,15340.0,16180.0,15340.0,15780.0,110
2010-02-08,10921.53515625,14180.0,14450.0,14180.0,14450.0,179,7366.7568359375,11640.0,11730.0,11600.0,11700.0,173,7228.4033203125,11410.0,11540.0,11410.0,11520.0,341,8366.728515625,10560.0,10560.0,10560.0,10560.0,10,8036.5458984375,10810.0,10820.0,10790.0,10820.0,530,7819.40380859375,11540.0,11720.0,11540.0,11720.0,425,12092.0400390625,19980.0,20280.0,19860.0,20120.0,50,11826.0771484375,15550.0,15750.0,15530.0,15710.0,288,8651.6552734375,9990.0,10250.0,9990.0,10130.0,108,7020.0849609375,8710.0,8760.0,8710.0,8760.0,85,9275.3984375,11310.0,11340.0,11300.0,11300.0,182,7505.7490234375,9860.0,9890.0,9860.0,9890.0,140,7169.205078125,8760.0,8780.0,8730.0,8730.0,264,4760.373046875,8090.0,8120.0,8020.0,8050.0,1603,5427.64306640625,7970.0,8080.0,7970.0,7970.0,171,12802.703125,15400.0,15440.0,15400.0,15440.0,6
