Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2010-03-10,0.0003034168720914554,,0.008784546841257512,0.011111138416320943,0.0019996888206403884,0.006657263514755263,-0.0014568872243386766,,0.00033433746054467584,0.0006285495685300901,0.002199785909127616
2010-03-11,0.005763008143829795,,-0.001707739248468343,0.008402720539514297,0.003659280743107063,0.003968484983544185,0.00182371226140976,,0.0033411427064682364,0.007854619373685257,0.007212440453924662
2010-03-12,0.003920139752582985,,0.000513153744705841,-0.0038455926222626946,0.006629042648084615,-0.0008782033482920282,0.0007285005881483286,,-0.006327142701321065,-0.007481540429890576,0.002802024520609292
2010-03-15,-0.0003000847293287423,,-0.010256256509679318,0.0,0.0,-0.0008791832841804625,0.007641970833545342,,0.003686454105999326,0.006595447111723551,-0.0012417281865875207
2010-03-16,0.014723330908407606,,0.008981479009147364,0.012226418289926322,0.01350009605886604,0.007479061334861203,0.004695175158818454,,0.011685744941459797,0.002808233972595886,0.00746035449328275
2010-03-17,0.0056261644389470344,,0.010954454934725133,0.01207853938871084,0.0016247526720645222,0.003056830871098537,0.004313378947416346,,0.00330056473541096,0.0003110479264867294,0.004936476864052297
2010-03-18,-0.007066781586870352,,-0.01490019444504631,-0.005653080026223223,0.006811116681646245,0.0013059896178049257,0.0010737661741704319,,-0.004604843468458353,0.006843115773302655,-0.0003069473292370839
2010-03-19,-0.010907416433043271,,-0.012021585082480413,-0.006584921808692745,-0.004008437730649073,-0.005975355183436948,-0.0029442602107382365,,-0.0011008702242988333,-0.0003721274085968229,-0.0030151611147301027
2010-03-22,0.014723271706474028,,-0.002618861316297072,0.005098670430530916,0.0029216838091268293,0.007459602530568432,0.005041180851887317,,-0.006675511731665917,0.006511468851704061,0.010493469006323197
2010-03-23,0.013029598952290167,,0.003851021617524264,0.008243755557363786,0.01132620995074829,0.009581628913898133,0.007882811796422029,,0.004032135324216091,0.004929634047030618,0.0039709649539083625
2010-03-24,-0.0029231953054991155,,-0.0057538078611708565,0.0006289652558135739,-0.00703979052125836,-0.004745549819624162,-0.007109983287943433,,-0.010374840847739542,-0.01072970652463523,-0.0039552587599887
2010-03-25,-0.019935910133913937,,-0.016836496467534823,0.004399891105520082,-0.0006443373229843008,0.0017334830402890855,-0.0014324317476497317,,-0.006424891692318968,-0.004028646705128924,0.005803211082732851
2010-03-26,0.007478383477733663,,0.0003565649813699334,0.0012516327664855442,0.0025800896431185105,-0.00475941587539519,0.0007171906341556511,,0.0023823777640241683,-0.007467214109584619,0.00394826492137601
2010-03-29,0.010689396993607048,,0.01943729215244505,0.001249775063934866,0.009005543712774067,0.0030434174880260567,0.004658082538592456,,0.012224182954220009,0.010658205382484187,0.0015120569117816895
2010-03-30,0.001468698990866102,,0.0015733880924322374,-0.006242343791391103,0.0015938356052032088,0.004334372162194899,0.001782965568323247,,-0.002683839513073716,0.0,-0.0009061306902234945
2010-03-31,-0.004986585186495751,,0.00454125532230476,0.0018846237188461235,-0.005728612099230146,-0.0030208850811541677,-0.005695836994193626,,-0.0023544428432088482,-0.003412045262674801,-0.007255059002408193
2010-04-01,0.01739341982268927,,0.017732912009649437,0.008150523918852404,0.006402118254087652,-0.0017317422950997585,0.006444313309041494,,0.013823474235131972,0.005602583156459895,0.0070035997844482
2010-04-05,0.012170553565096665,,0.017765394225732756,0.009949723069589522,0.007315743861810997,0.011708515549045506,0.0,,0.005986013284806635,-0.002785490697416182,0.01209560817233668
2010-04-06,0.0017178878455945679,,0.0,0.010468172614643612,0.00031553616735835455,0.0008577394965079144,-0.0032011594161720502,,0.008264144864183809,-0.0006210466303614437,0.0014939509300924136
2010-04-07,-0.006287529509849121,,-0.009902545566431109,-0.0036559365725199466,-0.005681757732481585,-0.0038550046320058318,-0.0064241370323279146,,-0.00983571194741395,-0.004348005039617853,-0.0035800506339837
2010-04-08,0.002300178839950817,,0.0035597287144353285,0.007951026365851765,0.0031745147544366414,0.0017204390922376245,0.0017956688151761213,,-0.0059604644927819805,-0.003743002676163454,0.009581033062291633
2010-04-09,0.00172237335936809,,0.01064207138509965,0.0036405962140224624,0.005696142085037215,0.007724731186278699,0.005378613905917984,,0.007328682344874382,0.004383556701111901,0.007413753435937087
2010-04-12,-0.0031508917442686357,,0.002339653662015051,0.0042323964212975795,0.002202889793091023,0.0021295447079825447,0.003209777847684503,,0.002645129535253643,-0.0028053838191003377,0.0
2010-04-13,-0.00373582594841404,,-0.0035019902970993,0.0006017034021930101,0.0015696532731162005,0.0029749669929830524,-0.003199508137341822,,-0.005277283940709365,0.0009375237640854017,0.0052990077285333115
2010-04-14,0.007499203113506603,,0.009538667777585053,0.02587292337776015,0.012852662857526287,0.014406850892406453,0.0014262886785247897,,0.000995130787130094,-0.0034355670583036124,0.015520157196143636
2010-04-15,0.0,,-0.00016598600245509854,-0.004106070445937138,0.009594318437089022,0.004594799313006659,-0.001780635308676226,,-0.00033138049544345627,-0.002820094992425193,0.004324473305187482
2010-04-16,-0.017177335881666145,,-0.01690945210589323,-0.03651343475273927,-0.016247663947246305,-0.013305516903463488,-0.004281126952432213,,-0.011597122891665035,-0.005971079497918641,-0.013207106295627713
2010-04-19,0.00029154107119211403,,0.0013489874679959435,0.009780296361151963,-0.0018698822676521676,0.0021065126257568956,0.003941616314135921,,0.001005806858261682,0.008220008351651487,0.0017460271924480963
2010-04-20,0.0032031143045316846,,0.019535166340848065,0.013316876274964473,0.011551819602363844,0.005467324254552208,0.0028548226980309455,,0.012726311665977708,0.002194860704357149,0.012198933172836934
2010-04-21,-0.002612618129120503,,-0.0009911782992898521,-0.005973576204297504,0.006790079291310258,0.002091246163319349,0.0,,0.000991622918275148,-0.017521998525644955,0.004590764203369568
2010-04-22,0.00989582291974167,,0.002479976153869634,0.005408761667867523,0.009196874252175302,0.0025035889664495325,0.0,,0.0033037371724606857,-0.011464792822925118,0.01799485946357615
2010-04-23,0.00893317020671014,,0.024080741321697907,0.0029888062246397062,0.006075557403493859,0.00249802403833832,-0.0024911985141422566,,0.0079024030202679,0.009987207766804174,0.0008418066764799281
2010-04-26,0.004284714013423452,,-0.0033823132633219455,-0.015494734175045544,0.0021137630209859815,-0.0012455568998915867,-0.002140301582331583,,-0.0035935506399449313,-0.010526411687545867,0.007850080477373567
2010-04-27,-0.03640536727763455,,-0.030704493000846433,-0.033898544032881284,-0.024103977779202368,-0.01954253924827376,-0.017518912551887422,,-0.017049167177944025,-0.011605236365092808,-0.028929534245514588
2010-04-28,0.012101850910139822,,0.010170091861714026,0.014411033030319542,0.0071007763415908975,0.002968458181260125,0.008005731660210014,,0.01034078494023527,0.0065231913220225035,-0.003437638768548079
2010-04-29,0.009040378981888697,,0.0011549931096770383,0.02285380237782264,0.02268575987041932,0.010148217998092512,0.0032490705697068023,,0.0009898767123781571,0.013610002837379565,0.022133582647419603
2010-04-30,-0.01763004454852657,,-0.01236415595280782,-0.024154774501133347,-0.023681060195781756,-0.02092927716425852,-0.005757642260762363,,0.003957990215919693,-0.012787948498676482,-0.02081007346101893
2010-05-03,-0.0005878842578990184,,0.011350838855018974,0.01918325127517262,0.0199570140093126,0.013680858556135878,0.0057909846788810615,,0.012812049465228625,0.0048574168725847855,0.020103006579495375
2010-05-04,-0.03473658364350829,,-0.02673716636633572,-0.027322474382955986,-0.03160774878861283,-0.028679825348084664,-0.010075213567203312,,-0.017191388038017008,-0.005800707566021468,-0.029279177629479958
2010-05-05,-0.007319765692565761,,-0.015770755600214792,-0.005618089898219547,-0.012744314888204267,-0.004342412637865722,0.003634844468277887,,-0.006930565049949489,0.0032413456444861932,-0.014210890680803279
2010-05-06,-0.03287215145859568,,-0.03411432507440093,-0.04205876393508112,-0.033060662480242864,-0.030091668717099007,-0.02499112500103695,,-0.027583469871384714,-0.026817389485483956,-0.03559910089340046
2010-05-07,-0.011118490137161263,,-0.019086387681511274,-0.0111405368226275,-0.02214278054436636,-0.02203226198858388,-0.006686314352871481,,-0.005468461517949219,-0.013280449536670624,-0.018303645172846994
2010-05-10,0.04754236163800596,,0.042734785171293144,0.05566605607676456,0.0572761725673081,0.04597739416862079,0.029169940873210676,,0.030927399339703676,0.026917965868060723,0.052206699452072014
2010-05-11,-0.012572580190773341,,-0.006627227298148131,-0.0037660962051053737,-0.0028346157308857256,-0.006593630128422179,-0.00036330970984410627,,0.002000215119554394,-0.001965770619925755,-0.00029578714014522056
2010-05-12,0.02080745032407494,,0.01386939114028607,0.01134168935848301,0.022109873317363915,0.026106229833135597,0.006906247184794045,,0.00831682279727608,0.008207323480651896,0.014475857738366127
2010-05-13,-0.014907577494683077,,-0.006407224262488853,-0.018068651780745904,-0.015451223330507746,-0.014661056142434514,-0.006137828223706121,,-0.004289037098572868,-0.010745295924751264,-0.022422805257450884
2010-05-14,-0.024397393255996325,,-0.01986726577191955,-0.02601507355227417,-0.021029310226478914,-0.01925654162421986,-0.009443696519228828,,-0.008283424463965572,-0.013496078504945719,-0.01668174273706935
2010-05-17,0.0,,-0.010313159657559301,0.0006515015542658542,-0.0025654471553768765,0.004908290826703965,0.010634620814025997,,0.0010020042293834575,0.0,0.007573285489677284
2010-05-18,-0.01709414028130085,,-0.007725195807651408,-0.028645776356854502,-0.012535538268358182,-0.015097665919785341,-0.0058054782815298855,,-0.009679398211881463,-0.00800796826070893,-0.018640622240401417
2010-05-19,0.0,,-0.011407034840171804,0.00134066078432582,-0.012695761605411304,-0.007663911715071969,-0.0025548420311379827,,-0.010111081606821726,-0.002354073364336129,-0.0061276901712021825
2010-05-20,-0.04541048374347667,,-0.044688746611682206,-0.04618464567711755,-0.043521239810518475,-0.031804476993747555,-0.02963794315119883,,-0.029962715036932597,-0.03135555925339961,-0.03884072481517575
2010-05-21,0.024628980998100847,,0.017446995164571488,0.03508754802886549,0.01413332479552487,0.007508604046929213,0.0037707575185679243,,0.004563261745179847,0.002436533792833817,0.017639364364122168
2010-05-24,-0.01712225171515258,,-0.022800675781578517,-0.028474543725482304,-0.014956061355374972,-0.004657601065197192,-0.007137481285152569,,-0.00943404726831154,-0.0024306115257142213,-0.006933473443681004
2010-05-25,0.01675038852435473,,0.002313839518831351,0.00907160939777163,-0.000689650457838753,-0.0028081231379987193,-0.01172897504120951,,-0.005291105249857209,-0.004177014733787288,0.010155491701486774
2010-05-26,-0.007907799973600471,,-0.0021162840423293305,-0.006915684790833376,0.0020712676337377722,-0.00985411583027307,-0.0065077565501662216,,-0.00035441344984388223,-0.006291452780390228,-0.0031417040143680852
2010-05-27,0.039521667779591985,,0.042414445611003604,0.04526471741716542,0.03376979070278163,0.03412297766752714,0.02042309269503484,,0.019155666826129014,0.020401181764811316,0.03592840421679311
2010-05-28,-0.017571511952234498,,-0.01886467972969197,-0.02198477934359422,-0.01333296741371448,-0.008248795850274826,-0.004909633360445809,,0.0010440862634129022,-0.004826033254911821,-0.015211502131600496
2010-06-01,-0.032195565231165735,,-0.04750241735790184,-0.02111778055515512,-0.022297668005023197,-0.009704274303766525,-0.0022767617852593736,,-0.023296326644723808,-0.011084315393026345,-0.015137637100645751
2010-06-02,0.030913966570266904,,0.04334065131651621,0.03131576374017908,0.02591586565196735,0.022398229987197205,0.017116969101487856,,0.021003931822670463,0.021716228908328805,0.02509421282036639
2010-06-03,-0.012060078223926962,,0.013467663101716987,-0.005398193500483095,0.004715227536679301,0.010041247334909631,0.0014958493529699801,,0.010460219694585549,0.005828065997992571,0.0033658170792145725
2010-06-04,-0.03959057043067138,,-0.0351866055755663,-0.040027303948256154,-0.04693219260989634,-0.03208340247905672,-0.0265123812602287,,-0.029675284153460546,-0.029311419119752324,-0.03873086944650683
2010-06-07,-0.017863560149407598,,-0.008729123126582139,-0.01978807369092561,-0.025677308561371515,-0.014472532195410337,-0.007671577072199232,,0.0060453423011357366,-0.0014046776081035883,-0.01903590278667655
2010-06-08,0.022735094023285995,,0.01663404660438994,0.020908453672378702,0.010469358676894025,0.0018954378429014707,0.016234847471909397,,0.01307859039508763,0.0024608508016155106,0.008408878381782392
2010-06-09,0.0013685215894345681,,-0.01039476442693632,-0.010593358789951157,0.0,-0.0052013661392625865,-0.0019016496637712654,,-0.005582485072767374,-0.004559083279875531,0.0012829832653384887
2010-06-10,0.03586058776587153,,0.050184464117903005,0.03283370742240477,0.03858526072730717,0.02423960803723224,0.017149245886391107,,0.024561481252393325,0.019027228454126854,0.03395248262002881
2010-06-11,0.01120989597536326,,0.006112429790204654,0.002764491707065053,0.003440142459371298,0.008816983561901193,-0.008242914931652523,,0.0006845518964726516,0.00829871312987307,-0.0009293576098513556
2010-06-14,-0.009781353131689818,,-0.005154792126277563,-0.004135413266630694,-0.0010287074017629738,-0.0018400753215738197,0.005666820380630044,,0.005818218189631352,0.0017149876309707768,0.0027905224818305374
2010-06-15,0.024695464943006895,,0.029237746563633094,0.023529950075725337,0.03019875036487285,0.02626723712708645,0.01014277720228507,,0.01939406647578279,0.017117598664461164,0.023809571634313853
2010-06-16,-0.0012858466659233514,,-0.0007194697570735986,0.0006758523401613203,-0.0026646627630196873,0.0026940023813473157,-0.006693664965568558,,0.006341918225560628,0.0037023488601775068,-0.006946418051087644
2010-06-17,-0.0054694355404177886,,-0.0010791663934587303,-0.001351108583906857,0.0030059805090778546,0.003582598775766721,0.008985395845966693,,0.0072968640360759895,0.0013411363389470576,-0.006082750898127931
2010-06-18,0.00571907003402905,,0.006187834404862924,0.00549180348673306,0.003915083403716713,-4.4626566679251134e-05,-0.0036625426969780772,,0.0008983294034143885,-0.005352242335396884,-0.0032234804715238763
2010-06-21,0.006138674612026662,,-0.0021578055504570814,-0.0013488075979182224,0.001666911599919274,-0.007165515007773737,-0.0026259686902471158,,-0.006981146358483681,-0.0016916404500640914,-0.008007381282707948
2010-06-22,-0.02472651398496928,,-0.02919476203869209,-0.015530236287462862,-0.024292813927908385,-0.008569990392858107,-0.010906183946313042,,-0.024773806282274102,-0.00983057380953356,-0.022353250234106503
2010-06-23,0.0019754336843991194,,-0.007610675699485925,-0.004800812548890754,-0.003751609451195126,-0.0018200912366045374,0.006463951203381724,,-0.008925718520172432,-0.004108165564678634,-0.0006353756169982239
2010-06-24,-0.025304047335976243,,-0.020950091952450567,-0.017918299605665156,-0.01746001944793729,-0.020054296288646634,-0.012089195776221473,,-0.005542392480441638,-0.007219053475219339,-0.023832107750382137
2010-06-25,0.014835043743954168,,0.0028665093196178493,0.027368108114261602,0.00766557814725477,-0.0009300894768378143,-0.010324763813557958,,0.004528547856289755,0.004501733992290591,0.0029298779728144098
2010-06-28,-0.011295665668471178,,-0.013527082799704604,-0.009563016482477926,-0.006915493405382334,0.0018620201183958685,0.008500945431933138,,0.006587500198521168,-0.0017237294938184933,-0.007465234046270974
2010-06-29,-0.036962616839276485,,-0.033024417752276714,-0.0358620705976459,-0.03864895107089472,-0.037175120707521714,-0.016092186672180264,,-0.020323556757670502,-0.01830113695245217,-0.03564398948791092
2010-06-30,-0.010118623684493788,,-0.007788871920468066,-0.012160381813004828,-0.006519015688998264,-0.015443688716871407,-0.007009416352360631,,-0.006329062958635001,-0.008090253678679327,-0.012208004382585624
2010-07-01,-0.005639631605838025,,-0.0036233131765054383,-0.009413329219056132,-0.002917109130197826,-0.003921426755983726,0.001960429440031941,,-0.004600310075509095,-0.008510516805223522,0.008239598450662466
2010-07-02,-0.0056718076020021435,,-0.0024243479069099294,-0.011695617715038353,-0.012431340566889437,-0.0014764978327348466,-0.003913643780595,,0.0010665073767535116,0.002503365903835375,-0.011236260275266918
2010-07-06,0.0010695540002849668,,0.009720762873543176,0.005916954282768838,0.0018512481801509217,0.009857294820978746,0.005893759962022571,,0.011718385575827384,0.004994762995534474,0.0
2010-07-07,0.03988579414193483,,0.035298796022631196,0.044117672358276794,0.03473726269302735,0.03221034968962311,0.019140855482002728,,0.030888153259809537,0.01952430656577775,0.028237108800619692
2010-07-08,0.016438442485705806,,0.014141800737773602,0.007746581988073764,0.01285744107726261,0.006147295726631086,0.014948054090078378,,0.007831530037351486,0.008356773699505604,0.008707209752446765
2010-07-09,0.023921841622936313,,0.00515758635150565,0.01397613763695893,0.0098727751724621,0.005168817708331108,0.0,,0.006756910599837962,0.002416837348972356,0.009627847604838813
2010-07-12,-0.013162101071223953,,-0.002660833573147392,0.0013784465059449857,-0.0052370375654618995,0.004674692271127157,0.0033987717079064783,,0.0033556159111416406,-0.001722113435721928,0.0013158056832645038
2010-07-13,0.027008820307268477,,0.012004928832929584,0.024776271872025024,0.017549983136681435,0.01442506925054765,0.009033130072179318,,0.003344174573287617,0.0075911103113779355,0.02495864604010145
2010-07-14,-0.003246657678217968,,-0.0011298707057858515,-0.007387711220565696,0.002069682276613305,0.005964221999428254,0.00037255786200929286,,0.00033348822687329083,0.0,-0.006408091486242551
2010-07-15,-0.000977230998273959,,-0.0011312094904505354,-0.0020297397557663688,-0.00034416114532598296,0.0031913753448382653,0.0029831575466559013,,0.006664161432984983,0.0030824576412835647,0.0032245608325631725
2010-07-16,-0.0273885339177673,,-0.023778106754960282,-0.04203380029918469,-0.033402441996155496,-0.02863613389276365,-0.01412652507555201,,-0.017212830165630577,-0.02082649849627205,-0.03503682276828546
2010-07-19,0.0010061820400009136,,0.006379664893668924,-0.000707372291869679,0.005700105877090911,0.009826558952314768,0.001885248406679807,,0.015493470842482981,0.0045326933282532345,0.009660074040898525
2010-07-20,0.03014047776417006,,0.022858421280965047,0.01062284540872871,0.015586310724958308,0.006488235471583614,0.012043917400911042,,0.008955479450196702,-0.0027765438928581965,0.01418690464455441
2010-07-21,-0.0032511406765362016,,-0.0163382038201092,-0.016117706752723948,-0.0024418630922449225,-0.011971068852853595,-0.01078450441847112,,-0.015450225029433384,-0.01635912048817767,-0.01789206234763374
2010-07-22,0.021526695105309024,,0.022145689179055905,0.029202063418581004,0.030769167416472953,0.027027474000017815,0.01127801542702822,,0.016026616100416113,0.006369268881847967,0.030142353274067224
2010-07-23,0.02203043379513958,,0.004482764617637969,0.00761245211588224,0.020013591706019795,0.00680518543741071,0.009293298749853074,,0.001642910884152915,-0.00035137505619220466,0.014469501194706025
2010-07-26,0.005935729847494464,,0.008738843551515885,0.013736596306582971,0.01629561085615694,0.0063094509894265904,0.005156723170988586,,0.007218088854612725,0.014421260989919471,0.014897288275006915
2010-07-27,-0.008074828504543441,,-0.004791777650684392,0.0027100918239768568,-0.006872031720626892,0.002686239236649568,0.0036644312151294933,,0.014657647909108729,0.001040369032387689,-0.012804618580574356
2010-07-28,-0.0031305267931373004,,-0.0022235051105408132,-0.008783545086096467,-0.002635947381270376,-0.008038597697876959,-0.005476525057515724,,-0.00481512659321337,-0.013508669077885727,-0.0069601840949268245
2010-07-29,-0.0009424105998826482,,0.0014856400686455995,0.003407838443088451,-0.003303325274138791,-0.009004626339754518,-0.012114359104713257,,-0.015483886219461618,-0.0007025505112987496,-0.0050969154323857735
2010-07-30,0.006287399020273643,,-0.0020384109651018223,-0.0006791257471946421,0.003977637246815213,-0.004089701774692256,0.0026011393486544687,,-0.004914948873276148,0.003864948903812948,0.006724246079756968
2010-08-02,0.02686668342550691,,0.034917534933901706,0.025152469736151817,0.01980820830324226,0.020985612681007515,0.011489924299196153,,0.020744313724053942,0.018901439186488123,0.021310696464717838
